id,title,description,availability,condition,price,link,image_link,brand,google_product_category_new,fb_product_category_new
41127031473083206089,Level 3 Exhaustion Color-Changing Mug - Magic for Mornings,"Start your day with a touch of magic with our Level 3 Exhaustion Color-Changing Mug. As you pour in your hot beverage, watch as the mug morphs from a solid color to reveal the words ""Level 3 Exhaustion"" paired with a vibrant design.

This mug adds a fun, interactive element to your morning routine, perfect for perking up those grueling early hours. It's a must-have for D&D fans and makes a great gift for the caffeine-fueled adventurer in your life.

Personalized mugs are super popular gifts for friends and loved ones. This one changes color and will be the gift that keeps on giving. The heat-reactive surface reveals our Level 3 Exhaustion design once the mug gets warm. The ceramic cup will go back to its original black outside and white inside when it cools down. The C-shaped handle helps keep a sturdy grip. It comes in one size – 11oz (0.33l) – plenty for that big morning cup of coffee.
.: One size: 11oz (0.33 l)
.: Ceramic material with black exterior and white interior
.: Lead and BPA-free
.: Heat-reactive design
.: Glossy finish
.: NB! Hand wash recommended",in stock,new,12.99 USD,https://www.etsy.com/listing/1478538268/level-3-exhaustion-color-changing-mug?click_key=814f6529965e799b0eadcf4b4727f01eb233ad25%3A1478538268&click_sum=23e59998&ref=shop_home_active_16,https://i.etsystatic.com/43129344/r/il/751054/5011641823/il_fullxfull.5011641823_c3xr.jpg,TokyoCC,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,home & garden > kitchen & dining > tableware
"19752066490331002601,19397517675808705279,16793659295149646077,14341964230123452413,16339345802421104383,18131874730581690825,17037840632164300021,79905227960238361908,73112019860886566707,13111337622732866070,13747055716704528688,52043619548001099078","Minimalist Teal, Purple, Pink Gradient D20 Hoodie - Understated Tabletop Style","Stay cozy while expressing your love for tabletop gaming with our Minimalist Teal, Purple, Pink Gradient D20 Hoodie. This understated hoodie features a small D20 symbol in a gorgeous gradient from teal to purple to pink, situated neatly on the chest corner.

Whether it's for a game night, a casual day out, or just lounging at home, this hoodie offers both comfort and a subtle nod to your hobby. So why wait? Roll for style today!

The classic comfy zip-up, featuring air-jet spun yarn for a softer fleece with reduced pilling. Once put on, it will be impossible to take off. 
.: 50% cotton, 50% polyester
.: Medium-heavy fabric (8 oz/yd² (271 g/m²))
.: Classic fit
.: Sewn-in label
.: Runs true to size",in stock,new,39.99 USD,https://www.etsy.com/listing/1477847362/minimalist-teal-purple-pink-gradient-d20?click_key=d9474a8b584a0fa5d2d3536ebacb5d494374273e%3A1477847362&click_sum=084658b1&ref=shop_home_active_17,https://i.etsystatic.com/43129344/r/il/fa92ee/4998518779/il_fullxfull.4998518779_s3br.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"22833684852860487609,15280113742228166633,14636823141907409715,66144429018758954820,17056920470583156805,88746224698773756541,28559905349746649673,98103793274905911352,32460303720834622054,51956689867452770853,33482173065721298831,13621643388212398172,27994092796431522740,33821404043336255806,22490505342604255851,24290738756999635698,23917528146412445471,16848228313546586416,27433282186061637061,44237361904388747543,18262374921901975703,14745478568617458210,32743661322387446550,26177441756606688359",Bard Supreme - Trendy Tabletop Gaming T-shirt,"Tap into the streetwear vibe and celebrate your bardic flair with our ""Bard Supreme"" T-shirt. Inspired by popular streetwear designs, this shirt highlights the word ""BARD"" in bold white print against a vibrant background color.

Whether you're an actual bard at the tabletop or just love the charisma and versatility that this D&D class represents, this shirt is the perfect way to flaunt your geek chic. Made from soft and durable materials, this shirt will keep you comfortable through epic campaigns and casual hangouts alike.

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1477471620/bard-supreme-trendy-tabletop-gaming-t?click_key=658c3415d854865b9391219abd31c14ebbf16e29%3A1477471620&click_sum=6207d7df&ref=shop_home_active_18,https://i.etsystatic.com/43129344/r/il/b79674/4998426919/il_fullxfull.4998426919_d7nv.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"92806026906455087570,25535182105929804023,32483271223747544577,59909824854953764955,15366185619359394165","Paladin in the Streets, Warlock in the Sheets Baseball Tee | D&D Inspired Casual Wear | RPG Humor Clothing","Get the best of both worlds with our 'Paladin in the Streets, Warlock in the Sheets' Baseball Tee! This humorous D&D-inspired shirt captures the spirit of a double life many gamers know all too well. Made with comfortable fabric, it's perfect for your next gaming session, casual hangout, or as a unique gift for the versatile adventurer in your life. Embrace the duality of your RPG roles with this fun, casual tee!

Depending on the color, these shirts can be a blend of cotton, polyester, and rayon. The collar is ribbed knitting for improved durability. The sides have seams to provide structural support.
.: 52% airlume combed and ring-spun cotton, 48% polyester (fiber content may vary for different colors)
.: Extra light fabric (3.6 oz/yd² (122 g/m²))
.: Modern fit
.: Tear-away label
.: Runs smaller than usual",in stock,new,24.99 USD,https://www.etsy.com/listing/1475506664/paladin-in-the-streets-warlock-in-the?click_key=f47087ad3a9af2d75b25a0d9a74f84755f32f80d%3A1475506664&click_sum=904350e2&ref=shop_home_active_19,https://i.etsystatic.com/43129344/r/il/203020/4988620625/il_fullxfull.4988620625_apzy.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"33821478635735135550,29011042032088153840,22711768453356917038,99553773629387587919,73579045759723465050",Dungeon Master 'My Players Bought Me This' Baseball Tee | Funny Dungeons & Dragons Apparel | Casual Geek Style,"Laugh your way into your next D&D session with our 'Dungeon Master: My Players Bought Me This' Baseball Tee. A perfect gift from thoughtful players to their beloved Dungeon Master, this baseball tee is sure to bring smiles and laughter at the gaming table. With its classic contrasting sleeves and the humorous design, it's the perfect blend of style, comfort, and tabletop camaraderie.

Depending on the color, these shirts can be a blend of cotton, polyester, and rayon. The collar is ribbed knitting for improved durability. The sides have seams to provide structural support.
.: 52% airlume combed and ring-spun cotton, 48% polyester (fiber content may vary for different colors)
.: Extra light fabric (3.6 oz/yd² (122 g/m²))
.: Modern fit
.: Tear-away label
.: Runs smaller than usual",in stock,new,24.99 USD,https://www.etsy.com/listing/1475439748/dungeon-master-my-players-bought-me-this?click_key=83b13120e87ddd44ead475655a0aca0e5f5b785d%3A1475439748&click_sum=25c7f8f1&ref=shop_home_active_20,https://i.etsystatic.com/43129344/r/il/8ff779/4939856444/il_fullxfull.4939856444_aify.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"33583605268256532136,12980214374792809029,20877503761217377941,92090827012190074092,25842702194614778994,26973744785653296250,17048362762865155357,19412445470740804550,21363892510936248179,25698636150845461871,19758883321239184580,11058942532221885143,71591934681580724746,57088291311952204527,52797687096033749748,25110992417636906075,28774024226195468281,32473251137385243631,56713903545645374257,90838602849300090325,28189775581324947107,26536600332036621742,81693724468062580703,26631628705976127084",Subtle Wizard D6 Hoodie | Geek Chic | Dungeons & Dragons Inspired Apparel,"Let your geek flag fly subtly with our 'Subtle Wizard D6' Hoodie. Sporting a discreet D6 design and wizardly elements, this hoodie is a nod to all the magic users out there. Comfortable, durable, and undeniably stylish, it's perfect for cool game nights or daily wear. Embrace the wizard within with this understated yet cool piece of apparel.

The classic comfy zip-up, featuring air-jet spun yarn for a softer fleece with reduced pilling. Once put on, it will be impossible to take off. 
.: 50% cotton, 50% polyester
.: Medium-heavy fabric (8 oz/yd² (271 g/m²))
.: Classic fit
.: Sewn-in label
.: Runs true to size",in stock,new,39.99 USD,https://www.etsy.com/listing/1475417778/subtle-wizard-d6-hoodie-geek-chic?click_key=ac411c16a0b1d3a0e28e3632097a238e63fa427b%3A1475417778&click_sum=51bd2985&ref=shop_home_active_21,https://i.etsystatic.com/43129344/r/il/40aad6/4988008401/il_fullxfull.4988008401_kjma.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"39371064349619634400,29328120245339801319,22415806431922349276,75688241585440559531,16178163581969150261,11348195979459033003,33759887771377643383,20439012548370253172,33627551412370030920,20064815848449948360,19670693998002805459,26046844996668032254,19744223708378246245,14640860282201258051,15938126458843071538,30354994033079650482,13078512140574987932,16348425996285191990,24976496236253651280,19015115750902952835,15186259422448004785,22083902049304702756,16223069604564572210,11801220316206741099",Simple Grunge D20 Hoodie | Stylish Dungeons & Dragons Apparel | Casual Geek Fashion,"Embrace your inner adventurer with our Simple Grunge D20 Hoodie. This hoodie features a minimal yet striking D20 design with a grunge twist, making it an ideal wardrobe staple for any D&D enthusiast. Comfortable and durable, it's perfect for game nights, casual outings, or just lounging around. Show off your love for tabletop RPGs in style with this cool, understated piece.

The classic comfy zip-up, featuring air-jet spun yarn for a softer fleece with reduced pilling. Once put on, it will be impossible to take off. 
.: 50% cotton, 50% polyester
.: Medium-heavy fabric (8 oz/yd² (271 g/m²))
.: Classic fit
.: Sewn-in label
.: Runs true to size",in stock,new,39.99 USD,https://www.etsy.com/listing/1475414122/simple-grunge-d20-hoodie-stylish?click_key=07e67a01d2a90dc424a06d18c5648a8ab366c031%3A1475414122&click_sum=49a51459&ref=shop_home_active_22,https://i.etsystatic.com/43129344/r/il/d4f0ac/4987982229/il_fullxfull.4987982229_k036.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"63405932760389786154,13916537242546002684,68801339858702117751,49775397954277825909,33551701195499621308,26903362406180798550,10501915379202790950,25208646607977498805,18591413303683384179,17002999791194208988,33107864911491253648,25365744870069406476,18940531346214977451,27272832703365991015,22369688039737049154,21005761380618601573,14391830066914994686,48978733367821840362",Rainbow D20 'Love Who You Want' Hoodie | LGBTQ+ Pride | Dungeons & Dragons Inspired Apparel,"Stay warm and roll with pride with our 'Love Who You Want' Rainbow D20 Hoodie. Featuring a vibrant D20 design intertwined with the colors of the LGBTQ+ flag, this hoodie is perfect for D&D enthusiasts who believe in love in all its forms. Made from quality materials, it promises comfort, durability, and a critical success in style. Make a statement about inclusivity, love, and your love for D&D with this unique zip-up hoodie.

The classic comfy zip-up, featuring air-jet spun yarn for a softer fleece with reduced pilling. Once put on, it will be impossible to take off. 
.: 50% cotton, 50% polyester
.: Medium-heavy fabric (8 oz/yd² (271 g/m²))
.: Classic fit
.: Sewn-in label
.: Runs true to size",in stock,new,39.99 USD,https://www.etsy.com/listing/1475399142/rainbow-d20-love-who-you-want-hoodie?click_key=1149a0a350c62c27b3fd9525b580fab31b34c233%3A1475399142&click_sum=5399d5e3&ref=shop_home_active_23,https://i.etsystatic.com/43129344/r/il/dfc355/4987909319/il_fullxfull.4987909319_lhrr.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
12448669884727748162,D&D Class List Tumbler,"Sip in style and show off your D&D class pride with our 'Class List' tumbler! From warriors to wizards, rangers to rogues, this tumbler lists all the iconic classes of Dungeons & Dragons in a sleek, appealing design. It's the perfect companion for your gaming sessions, keeping your drinks at the perfect temperature no matter how long the campaign runs. This tumbler is also a great gift for your fellow adventurers, celebrating the diversity and camaraderie that makes D&D so special.

This stainless travel-size tumbler is vacuum-insulated and built to last. It's perfect for showing off your style on the road, at the office, or in the countryside.

.: Stainless steel
.: 20oz (0.59 l)
.: Rounded corners
.: See-thru plastic lid
.: Glossy finish",in stock,new,34.99 USD,https://www.etsy.com/listing/1474501696/dd-class-list-tumbler?click_key=b0322107d892c9a6c358617001165431549b98b0%3A1474501696&click_sum=2f84a685&ref=shop_home_active_24,https://i.etsystatic.com/43129344/r/il/8be282/4983862643/il_fullxfull.4983862643_1loh.jpg,TokyoCC,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,home & garden > kitchen & dining > tableware
22754030925788089597,Red Dragon 'Roll for Initiative' Est 1974 Shower Curtain | D&D Inspired Bathroom Decor | Fantasy Role-Playing Game Home Accessory,"Transform your bathroom into an adventurer's haven with our 'Red Dragon Roll for Initiative Est 1974' Shower Curtain! This D&D-inspired curtain features a fiery red dragon and a rallying call to 'Roll for Initiative', adding a touch of fantasy charm to your everyday routine. Made with durability in mind, it's the perfect home accessory for any RPG lover. Start your day with an adventurous spirit with this unique shower curtain!

Made with highly durable polyester, this curtain stays like new for a long time to come.
NB! Please note that while polyester offers adequate protection against water, a liner might be necessary for full waterproofness.

.: 100% Polyester
.: Hooks not included
.: Note: Pre-constructed item. Size variance +/- 2""",in stock,new,59.99 USD,https://www.etsy.com/listing/1490271457/red-dragon-roll-for-initiative-est-1974?click_key=5497913213e3f9db276d3bb107b24aace0c21685%3A1490271457&click_sum=aef0e784&ref=shop_home_active_25,https://i.etsystatic.com/43129344/r/il/4cc343/4990887913/il_fullxfull.4990887913_q5a2.jpg,TokyoCC,Other,Other
"23822560424603727237,18850104667884788631,30663687244820750103,24039772869380634056,23100998131423002480,13965511621877101585,18492453794574663089,27918579913600754203,21117236500048685909,30062383718919813455,60971970073472999860,16258275394500604754,97013565394098146441,52211874165322400134,32644224324469016362,47248427051615416260,30730062385566955647,59639253761337095764",Straight Outta Spell Slots Shirt | D&D Gaming Tee | Unisex Tabletop RPG Humor Shirt,"Do your gaming sessions often find you 'Straight Outta Spell Slots'? Our shirt was designed with you in mind. This fun and cheeky tee is perfect for spellcasters of any level and is sure to be a hit at your next game night. Made from comfortable materials, it's perfect for long hours around the table. Embrace the spellcaster lifestyle with humor and show your D&D spirit with this unique shirt!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1490434175/straight-outta-spell-slots-shirt-dd?click_key=4ba365a56a0acf949d7612d46a6e003cd70fc383%3A1490434175&click_sum=cc57fd68&ref=shop_home_active_26,https://i.etsystatic.com/43129344/r/il/a2cc88/4943434422/il_fullxfull.4943434422_n8b3.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"13052797474923374140,60182975813819536568,94908595139148653087,33431536372986174936,30798734807132271080,33912699604232825445",D20 Dice Raining Teal Gradient Skater Dress - Tabletop RPG Inspired Fashion,"Add a playful twist to your wardrobe with our D20 Dice Raining Skater Dress! Featuring a fun teal gradient design with cascading d20 dice, this dress is inspired by the thrill and excitement of tabletop RPG gaming.

This unique skater dress offers both comfort and style. Made with smooth, soft fabric, it's perfect for everyday wear or dressing up for a game night. The flowing silhouette of the skater dress style is flattering for all body types, while the vibrant dice design is sure to turn heads.

Express your passion for tabletop gaming in a stylish and feminine way with this unique D20 Dice Raining Skater Dress. It's gaming fashion done right!

Whether it's hitting the town or lounging around, this custom skater dress brings an unmatched flair to any woman's wardrobe. Made with a high-quality, 290gsm fabric blend that is 83% polyester, 17% spandex, it's comfy, stretchy and a perfect match to any occasion. Add your art in an all-over print and create an instant favorite for any day of the week. 
.: Material: 83% polyester, 17% spandex
.: Medium-heavy fabric (8.5 oz /yd² (290 g/m²))
.: Mid-length
.: Seam thread color automatically matched to design (black or white)
.: Assembled in the USA from globally sourced parts
.: *Asymmetrical skirt (in places could be longer or shorter)",in stock,new,45.99 USD,https://www.etsy.com/listing/1493430097/d20-dice-raining-teal-gradient-skater?click_key=ab503a3691c70aa21278714efc38c98d3981b75b%3A1493430097&click_sum=ee170a0d&ref=shop_home_active_27,https://i.etsystatic.com/43129344/r/il/ce300f/5005159819/il_fullxfull.5005159819_gicz.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
26185896211680310151,Cute Cats Playing Dungeons and Dragons Sticker | D&D Inspired Vinyl Decal,"Add some feline fun to your D&D adventures with our cute cats playing Dungeons and Dragons sticker. This vinyl decal features a playful design of cats dressed as wizards and warriors, rolling dice and slaying dragons. The high-quality vinyl material ensures that the sticker is durable and long-lasting, perfect for laptops, water bottles, and more. This sticker is a must-have for cat lovers and gamers alike, and is sure to spark joy and inspire creativity during your next campaign. Get ready to unleash your inner cat-venturer!

These stickers are great for both indoor and outdoor use as they are made with thick, resistant, laminate vinyl material. The easy-peel backing makes for great ease of use, while the matte finish helps your designs look sleek on any surface.
.: Material: water-resistant vinyl
.: Suitable for indoor and outdoor use
.: Easy peel backing
.: Matte finish",in stock,new,5.99 USD,https://www.etsy.com/listing/1470931807/cute-cats-playing-dungeons-and-dragons?click_key=bd88cffe13ea92607e374056fffb8d4fca394119%3A1470931807&click_sum=59943c37&ref=shop_home_active_28,https://i.etsystatic.com/43129344/r/il/6e0373/4858459226/il_fullxfull.4858459226_i087.jpg,TokyoCC,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts,arts & crafts
"33974913276477831854,95319883198750237174,16066212179137693076,93433288712886413715,28829537003579813141,40203156731358258520,23152920936925467151,14171698994237168482,23128003542854678774,21965393269845472598,33267917725147487540,32001219280655801020,21330884951169354495,35058930283164990072,21829768837533588537,94428073129176490556,31419074260879449074,43110198803086970130",Straight Outta Hit Points Shirt | Funny D&D Tee | Unisex Tabletop RPG Gamer Shirt,"Show off your adventurous side with our 'Straight Outta Hit Points' shirt. Designed for those epic gaming nights that have you on the edge of your seat, this unisex shirt offers a comfortable fit and a sense of camaraderie. Whether you're the player always finding themselves in the thick of battle or you just enjoy a bit of gaming humor, this shirt's clever nod to D&D culture makes it a fun addition to your wardrobe. Because nothing says 'I'm a dedicated gamer' quite like laughing in the face of character demise!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1490294999/straight-outta-hit-points-shirt-funny-dd?click_key=9422a55a446c3bfb46f5718adc123578226b0088%3A1490294999&click_sum=0d42a102&ref=shop_home_active_29,https://i.etsystatic.com/43129344/r/il/c2c51b/4942733754/il_fullxfull.4942733754_hat4.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
